개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3940000,202639400000801352,경기도 고양시청,경기도 고양시 일산서구 일산동 583-40 삼남빌라 인근,,생활방범,5,200,360도 전방,30,202010,031-8075-2578,37.6889919,126.7754598,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801353,경기도 고양시청,경기도 고양시 일산서구 일산동 1607 1729 GS25 편의점 앞 사거리,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6921509,126.7753400,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801354,경기도 고양시청,경기도 고양시 일산서구 일산동 629 소공원내,,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6834399,126.7713125,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801355,경기도 고양시청,경기도 고양시 일산서구 일산동 631-14 철이네자전거앞 삼거리,,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6833393,126.7719832,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801356,경기도 고양시청,경기도 고양시 일산서구 일산동 655-718 센텀빌앞 사거리,,생활방범,5,200,360도 전방,30,202210,031-8075-2578,37.6814609,126.7736619,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801357,경기도 고양시청,경기도 고양시 일산서구 일산동 641-37 버스정류장 일산시장방면,,생활방범,3,200,360도 전방,30,202210,031-8075-2578,37.6837056,126.7738611,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801358,경기도 고양시청,경기도 고양시 일산서구 일산동 643-28 버스정류장 산들마을 5단지방면,,생활방범,3,200,360도 전방,30,202210,031-8075-2578,37.6835444,126.7736884,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801359,경기도 고양시청,경기도 고양시 일산서구 일산동 610-99 일산동양타운아파트 뒤 샛길,,생활방범,5,200,360도 전방,30,202410,031-8075-2578,37.6856495,126.7695670,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801360,경기도 고양시청,경기도 고양시 일산서구 일산동 1409 변전소 삼거리 앞 공원 산책로,,생활방범,6,200,360도 전방,30,202410,031-8075-2578,37.6840157,126.7644922,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801361,경기도 고양시청,경기도 고양시 일산서구 일산동 1075 (신일초교 주변),,생활방범,4,200,360도 전방,30,200910,031-8075-2578,37.6785099,126.7707899,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801362,경기도 고양시청,"경기도 고양시 일산서구 일산동 1097 (윗말공원, 신일중뒷편)",,생활방범,5,200,360도 전방,30,201010,031-8075-2578,37.6774275,126.7734524,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801363,경기도 고양시청,경기도 고양시 일산서구 일산동 1068 (후곡마을 3단지 308동 뒤),,생활방범,5,200,360도 전방,30,201110,031-8075-2578,37.68032,126.76665,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801364,경기도 고양시청,"경기도 고양시 일산서구 일산동 1043 (후곡1단지공원길, 도화공원)",,생활방범,5,200,360도 전방,30,201110,031-8075-2578,37.6820606,126.7626188,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801365,경기도 고양시청,경기도 고양시 일산서구 일산동 1375 (오마어린이공원),,생활방범,5,200,360도 전방,30,201110,031-8075-2578,37.6782944,126.7607432,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801366,경기도 고양시청,"경기도 고양시 일산서구 일산동 1062-1 (그린공원, 뉴타운상가 패밀리마트)",,생활방범,4,200,360도 전방,30,200510,031-8075-2578,37.6781145,126.7664271,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801367,경기도 고양시청,"경기도 고양시 일산서구 일산동 1068 (신촌초교, 금호4단지 401동 주변)",,생활방범,5,200,360도 전방,30,201410,031-8075-2578,37.68106,126.76503,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801368,경기도 고양시청,"경기도 고양시 일산서구 일산동 1075 (신일초교, 주공11단지 상가 주변)",,생활방범,3,200,360도 전방,30,201410,031-8075-2578,37.6794869,126.7718737,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801369,경기도 고양시청,경기도 고양시 일산서구 일산동 1088 서울드림치과 앞,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6763150,126.7696894,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801370,경기도 고양시청,경기도 고양시 덕양구 주엽동 55 궁골공원 코너,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6702500,126.7683520,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801371,경기도 고양시청,경기도 고양시 일산서구 일산동 1109 후곡12단지 입구,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6782924,126.7766865,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801372,경기도 고양시청,경기도 고양시 일산서구 일산동1410 일산역 지하차도,,생활방범,3,200,360도 전방,30,201810,031-8075-2578,37.6816222,126.7695611,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801373,경기도 고양시청,경기도 고양시 일산서구 일산동 1041 신일비즈니스고등학교,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6837800,126.7612755,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801374,경기도 고양시청,경기도 고양시 일산서구 일산동 1411-8 - 동골지하차도 횡단보도,,생활방범,5,200,360도 전방,30,201910,031-8075-2578,37.6800316,126.7723156,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801375,경기도 고양시청,경기도 고양시 일산서구 일산동 1074 - 후곡10단지 편의점,,생활방범,3,200,360도 전방,30,201910,031-8075-2578,37.6790438,126.7694453,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801376,경기도 고양시청,경기도 고양시 일산서구 일산동 1391 1061-5 제일프라자 건물 뒷편 (후곡9단지 놀이터),,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6781482,126.7657162,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801377,경기도 고양시청,경기도 고양시 일산서구 일산동 1412 신일중학교 인근,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6766467,126.7756363,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801378,경기도 고양시청,경기도 고양시 일산서구 일산동 1683 (일산서구 보건소 앞 ),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6842628,126.7754207,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801379,경기도 고양시청,경기도 고양시 일산서구 일산동 641-37 (현대홈타운APT앞),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6835937,126.7732990,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801380,경기도 고양시청,경기도 고양시 일산서구 일산동 1390 (제주횟집 건너편 뒷골목),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6785841,126.7647743,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801381,경기도 고양시청,경기도 고양시 일산서구 일산동 955-84 (한뫼초 부근),,생활방범,5,200,360도 전방,30,202210,031-8075-2578,37.6857852,126.7666928,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801382,경기도 고양시청,경기도 고양시 일산서구 일산동 592-52 (판자촌 입구(한전주)),,생활방범,3,200,360도 전방,30,202210,031-8075-2578,37.6860991,126.7733746,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801383,경기도 고양시청,경기도 고양시 일산서구 일산동 1393,,생활방범,5,200,360도 전방,30,202210,031-8075-2578,37.6791319,126.7632589,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801384,경기도 고양시청,경기도 고양시 일산서구 탄현동 1580 숯고개공원,,생활방범,5,200,360도 전방,30,200910,031-8075-2578,37.6910376,126.7659393,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801385,경기도 고양시청,경기도 고양시 일산서구 탄현동 1599-1 하나비 맞은편(대림교회 뒤편),,생활방범,5,200,360도 전방,30,200910,031-8075-2578,37.6930799,126.7746626,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801386,경기도 고양시청,경기도 고양시 일산서구 탄현동 5-19 (29통 명성운수 앞 아크리움빌 올라가는 길),,생활방범,3,200,360도 전방,30,201010,031-8075-2578,37.6963599,126.7761299,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801387,경기도 고양시청,경기도 고양시 일산서구 탄현동 1501 (탄현6호어린이공원),,생활방범,5,200,360도 전방,30,201110,031-8075-2578,37.6943575,126.7709449,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801388,경기도 고양시청,경기도 고양시 일산서구 탄현동 1502-6 (단독1지구),,생활방범,5,200,360도 전방,30,201110,031-8075-2578,37.69353,126.7711479,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801389,경기도 고양시청,경기도 고양시 일산서구 탄현동 1554 (탄현2호 황룡산어린이 공원),,생활방범,5,200,360도 전방,30,201110,031-8075-2578,37.6974523,126.7712488,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801390,경기도 고양시청,경기도 고양시 일산서구 탄현동 1475 (탄현1어린이공원),,생활방범,5,200,360도 전방,30,201110,031-8075-2578,37.6977199,126.76753,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801391,경기도 고양시청,경기도 고양시 일산서구 탄현동 1495 (탄현5어린이공원),,생활방범,4,200,360도 전방,30,201110,031-8075-2578,37.6939242,126.7687862,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801392,경기도 고양시청,경기도 고양시 일산서구 탄현동 1580 (숯고개공원),,생활방범,5,200,360도 전방,30,201110,031-8075-2578,37.6904745,126.7654355,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801393,경기도 고양시청,"경기도 고양시 일산서구 탄현동 117-1 (호곡초교, 호곡중학교)",,생활방범,5,200,360도 전방,30,201210,031-8075-2578,37.7014947,126.7674540,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801394,경기도 고양시청,경기도 고양시 일산서구 탄현동 1474 (황룡초교),,생활방범,5,200,360도 전방,30,201210,031-8075-2578,37.6978973,126.7688342,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801395,경기도 고양시청,경기도 고양시 일산서구 탄현동 1634-1 (168호:탄현용현어린이공원),,생활방범,5,200,360도 전방,30,201210,031-8075-2578,37.7034916,126.7646189,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801396,경기도 고양시청,경기도 고양시 일산서구 탄현동 1634-2 (169호:탄현호곡어린이공원),,생활방범,5,200,360도 전방,30,201210,031-8075-2578,37.7022456,126.7662566,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801397,경기도 고양시청,"경기도 고양시 일산서구 탄현동 1472 (황룡산 둘레길,탄현공원 입구)",,생활방범,5,200,360도 전방,30,201310,031-8075-2578,37.7000525,126.7697374,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801398,경기도 고양시청,경기도 고양시 일산서구 탄현동 297 (두산위브 더제니스 어린이공원),,생활방범,5,200,360도 전방,30,201310,031-8075-2578,37.6954154,126.7643110,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801399,경기도 고양시청,경기도 고양시 일산서구 탄현동 1478 (탄현3호:어린이공원),,생활방범,4,200,360도 전방,30,201310,031-8075-2578,37.6957799,126.76749,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801400,경기도 고양시청,경기도 고양시 일산서구 탄현동 1586 (현산초교),,생활방범,4,200,360도 전방,30,201310,031-8075-2578,37.6918638,126.7719648,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801401,경기도 고양시청,경기도 고양시 일산서구 탄현동 1486 (탄현4호 어린이공원),,생활방범,3,200,360도 전방,30,200810,031-8075-2578,37.6937128,126.7663316,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801402,경기도 고양시청,경기도 고양시 일산서구 탄현동 174-24 (탄현향나무어린이공원),,생활방범,4,200,360도 전방,30,201410,031-8075-2578,37.6928652,126.7631812,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801403,경기도 고양시청,경기도 고양시 일산서구 탄현동 41-1 (홀트학교),,생활방범,5,200,360도 전방,30,201510,031-8075-2578,37.6945079,126.7721942,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801404,경기도 고양시청,경기도 고양시 일산서구 탄현동 1611(숯고개공원 인근),,생활방범,5,200,360도 전방,30,201510,031-8075-2578,37.6915235,126.7682635,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801405,경기도 고양시청,경기도 고양시 일산서구 탄현동 127 (탄현마을교 인근),,생활방범,7,200,360도 전방,30,201610,031-8075-2578,37.6991413,126.7615186,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801406,경기도 고양시청,경기도 고양시 일산서구 탄현동 1483 (상탄초교),,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6953114,126.7660709,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801407,경기도 고양시청,경기도 고양시 일산서구 탄현동 306-3 탄현 철로변 완충녹지,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.7005395,126.7614915,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801408,경기도 고양시청,경기도 고양시 일산서구 탄현동 1590 현산초-고양문화의집 사이 뒷길,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6922889,126.7718678,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801409,경기도 고양시청,경기도 고양시 일산서구 탄현동 130 큰마을 대림 e편한세상 아파트 102동 입구 맞은편,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6990913,126.7634836,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801410,경기도 고양시청,경기도 고양시 일산서구 탄현동 1580 - 숯고개공원1,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6908335,126.7650183,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801411,경기도 고양시청,경기도 고양시 일산서구 탄현동 1472 - 탄현공원2,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.7005793,126.7699954,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801412,경기도 고양시청,경기도 고양시 일산서구 탄현동 1599-7 - 삼거리,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6930299,126.7755803,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801413,경기도 고양시청,경기도 고양시 일산서구 탄현동 4-15 -탄현 주유소 앞,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6952098,126.7778122,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801414,경기도 고양시청,경기도 고양시 일산서구 탄현동 1580 - 숯고개공원2,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6903562,126.7650575,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801415,경기도 고양시청,경기도 고양시 일산서구 탄현동 1472 - 탄현공원1,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.7008837,126.7702554,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801416,경기도 고양시청,경기도 고양시 일산서구 탄현동 1472 - 탄현공원3,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6994498,126.7702284,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801417,경기도 고양시청,경기도 고양시 일산서구 탄현동 1472 - 탄현공원4,,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6990163,126.7698044,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801418,경기도 고양시청,경기도 고양시 일산서구 탄현동 1484 - 탄현1단지 삼거리,,생활방범,5,200,360도 전방,30,201910,031-8075-2578,37.6937742,126.7644376,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801419,경기도 고양시청,경기도 고양시 일산서구 탄현동 1566 1565 메디누리요양병원 뒤편 모텔 골목,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6919844,126.7628756,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801420,경기도 고양시청,경기도 고양시 일산서구 탄현동 1510 일산동고등학교 인근,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.7007536,126.7679627,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801421,경기도 고양시청,경기도 고양시 일산서구 탄현동 307-2 큰마을대림아파트 131동 뒤편 산책로(육교신설중),,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.7028673,126.7613382,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801422,경기도 고양시청,경기도 고양시 일산서구 탄현동 1639 숯고개향나무 어린이공원 정자(휴엔여성의원 뒤),,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6935367,126.7633226,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801423,경기도 고양시청,경기도 고양시 일산서구 탄현동 1517 (탄현마을 5단지 삼거리(한전주)),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6971210,126.7660089,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801424,경기도 고양시청,경기도 고양시 일산서구 탄현동 1624,,생활방범,5,200,360도 전방,30,202210,031-8075-2578,37.6935570,126.7744318,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801425,경기도 고양시청,경기도 고양시 일산서구 탄현동 1506 보행로 삼거리,,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6931896,126.7697157,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801426,경기도 고양시청,경기도 고양시 일산서구 탄현동 1523 상탄초/탄현마을 3단지 사이 근처,,생활방범,5,200,360도 전방,30,202311,031-8075-2578,37.6942611,126.7663027,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801427,경기도 고양시청,경기도 고양시 일산서구 탄현동 1500 꾸미준 앞 삼거리,,생활방범,4,200,360도 전방,30,202410,031-8075-2578,37.6943751,126.7704194,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801428,경기도 고양시청,경기도 고양시 일산서구 탄현동 117-71 일원 #1,,생활방범,4,200,360도 전방,30,202510,031-8075-2578,37.7026992,126.7689049,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801429,경기도 고양시청,경기도 고양시 일산서구 탄현동 117-71 일원 #2,,생활방범,4,200,360도 전방,30,202510,031-8075-2578,37.7029744,126.7694722,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801430,경기도 고양시청,경기도 고양시 일산서구 탄현동 117-71 일원 #3,,생활방범,4,200,360도 전방,30,202510,031-8075-2578,37.7033452,126.7694913,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801431,경기도 고양시청,경기도 고양시 일산서구 탄현로 118-54 일원 #4,,생활방범,4,200,360도 전방,30,202510,031-8075-2578,37.7025767,126.7695005,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801432,경기도 고양시청,경기도 고양시 일산서구 탄현로 118-54 일원 #5,,생활방범,5,200,360도 전방,30,202510,031-8075-2578,37.7019159,126.7695972,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801433,경기도 고양시청,경기도 고양시 일산서구 탄현로 118-54 일원 #6,,생활방범,4,200,360도 전방,30,202510,031-8075-2578,37.7021159,126.7701648,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801434,경기도 고양시청,경기도 고양시 일산서구 탄현로 118-54 일원 #7,,생활방범,4,200,360도 전방,30,202510,031-8075-2578,37.7024110,126.7699136,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801435,경기도 고양시청,경기도 고양시 일산서구 탄현로 118-54 일원 #8,,생활방범,3,200,360도 전방,30,202510,031-8075-2578,37.7022327,126.7694407,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801436,경기도 고양시청,경기도 고양시 일산서구 주엽동 64 (강선초교 후문),,생활방범,5,200,360도 전방,30,200910,031-8075-2578,37.67135,126.76583,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801437,경기도 고양시청,"경기도 고양시 일산서구 주엽동 38 (이물재어린이공원, 강선2단지3단지사이)",,생활방범,5,200,360도 전방,30,201010,031-8075-2578,37.6740085,126.7709769,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801438,경기도 고양시청,경기도 고양시 일산서구 주엽동 91 (회화어린이공원),,생활방범,5,200,360도 전방,30,200610,031-8075-2578,37.6657774,126.7637071,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801439,경기도 고양시청,경기도 고양시 일산서구 주엽동 118 (강선마을 1409동 뒷길),,생활방범,5,200,360도 전방,30,201210,031-8075-2578,37.6675783,126.7593168,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801440,경기도 고양시청,경기도 고양시 일산서구 주엽동 52 (강재공원:어린이공원),,생활방범,5,200,360도 전방,30,201310,031-8075-2578,37.6727978,126.7634011,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801441,경기도 고양시청,경기도 고양시 일산서구 주엽동 78 (강선공원:근린공원),,생활방범,5,200,360도 전방,30,201310,031-8075-2578,37.6727653,126.7626826,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801442,경기도 고양시청,경기도 고양시 일산서구 주엽동 37 (문화초교),,생활방범,5,200,360도 전방,30,201310,031-8075-2578,37.6751376,126.7684875,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801443,경기도 고양시청,경기도 고양시 일산서구 주엽동 77 (문화공원 분수대 앞),,생활방범,3,200,360도 전방,30,200510,031-8075-2578,37.6753967,126.7649495,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801444,경기도 고양시청,경기도 고양시 일산서구 주엽동 55 (궁골공원),,생활방범,3,200,360도 전방,30,200810,031-8075-2578,37.6699200,126.7684530,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801445,경기도 고양시청,경기도 고양시 일산서구 주엽동 100  (주엽초교 정문과 강선14단지 농협 횡단보도 사거리),,생활방범,4,200,360도 전방,30,201410,031-8075-2578,37.6678753,126.7634426,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801446,경기도 고양시청,경기도 고양시 일산서구 주엽동 50 (강선마을 1단지 4사리),,생활방범,5,200,360도 전방,30,201610,031-8075-2578,37.6732024,126.7670680,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801447,경기도 고양시청,경기도 고양시 일산서구 주엽동 78 강선공원 육교옆,,생활방범,5,200,360도 전방,30,200910,031-8075-2578,37.6737870,126.7638606,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801448,경기도 고양시청,경기도 고양시 일산서구 주엽동 63 강선7단지 입구,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6702675,126.7654652,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801449,경기도 고양시청,경기도 고양시 일산서구 주엽동 91 경기영상과학고 뒷길,,생활방범,3,200,360도 전방,30,201810,031-8075-2578,37.6645625,126.7621327,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801450,경기도 고양시청,경기도 고양시 일산서구 주엽동 56 발산중학교 정문,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6697553,126.7708734,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801451,경기도 고양시청,경기도 고양시 일산서구 주엽동 75 꽃과호수어린이집,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6682159,126.7666723,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801452,경기도 고양시청,경기도 고양시 일산서구 주엽동84 강선천사어린이집,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6669636,126.7652110,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801453,경기도 고양시청,경기도 고양시 일산서구 주엽동 163  - 태영프라자 뒤,,생활방범,5,200,360도 전방,30,201910,031-8075-2578,37.6694304,126.7648946,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801454,경기도 고양시청,경기도 고양시 일산서구 주엽동 47 48 늘빛교회 옆 산책길 횡단보도,,생활방범,5,200,360도 전방,30,202010,031-8075-2578,37.6718670,126.7694741,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801455,경기도 고양시청,경기도 고양시 일산서구 주엽동 7 문촌유치원 앞 횡단보도,,생활방범,5,200,360도 전방,30,202010,031-8075-2578,37.6764663,126.7589173,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801456,경기도 고양시청,경기도 고양시 일산서구 주엽동 164 일산국제컨벤션고등학교 인근,,생활방범,5,200,360도 전방,30,202010,031-8075-2578,37.6728409,126.7729531,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:44
3940000,202639400000801457,경기도 고양시청,경기도 고양시 일산서구 주엽동 155 79 주엽역 6-7번출구 인근,,생활방범,5,200,360도 전방,30,202010,031-8075-2578,37.6709317,126.7617247,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:45
